id,sequence,task,choices,response,response_type,domain,task_original,choices_original
BOSNYB,6,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single AND it is possible that {A} is married  ,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
BOSNYB,7,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive OR it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
KEERUY,4,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is right OR it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
RUQXZF,5,and;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is alive AND it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
BOSNYB,8,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive AND it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
RUQXZF,6,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right AND it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
BOSNYB,9,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive OR it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
TTHHOO,2,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is right OR it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
KEERUY,5,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive OR it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
RUQXZF,7,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is right AND it is possible that {A} is wrong ,It is possible that: {A} is right AND {A} is wrong AT THE SAME TIME
BOSNYB,10,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right AND it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
JYRTYD,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
TTHHOO,3,and;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is alive AND it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
KEERUY,6,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive AND it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
RUQXZF,8,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is alive OR it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
BOSNYB,11,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that {A} is right OR it is possible that {A} is wrong,It is possible that: {A} is right AND {A} is wrong  AT THE SAME TIME
RUQXZF,9,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive OR it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
JYRTYD,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
RUQXZF,10,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is right OR it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
TTHHOO,4,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single AND it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
RUQXZF,11,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive AND it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
KEERUY,7,and;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is single AND it is possible that {A} is married  ,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
TTHHOO,5,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right AND it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
TTHHOO,6,and;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is right AND it is possible that {A} is wrong ,It is possible that: {A} is right AND {A} is wrong AT THE SAME TIME
KEERUY,8,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive AND it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
TTHHOO,7,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive OR it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
JYRTYD,0,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is right AND it is possible that {A} is wrong ,It is possible that: {A} is right AND {A} is wrong AT THE SAME TIME
TTHHOO,8,and;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is single AND it is possible that {A} is married  ,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
JYRTYD,1,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single OR it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
KEERUY,9,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single AND it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
JYRTYD,2,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive AND it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
JYRTYD,3,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that {A} is right OR it is possible that {A} is wrong,It is possible that: {A} is right AND {A} is wrong  AT THE SAME TIME
JYRTYD,4,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right OR it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
KDPDYY,0,possible;and;A;B,and;possible;A;possible;B,False,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
JYRTYD,5,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive OR it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
TTHHOO,9,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is single OR it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
RUXHQY,0,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
JYRTYD,6,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right AND it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
JYRTYD,7,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single AND it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
JYRTYD,8,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive AND it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
TTHHOO,10,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single OR it is possible that {A} is married,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
JYRTYD,9,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive OR it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
KDPDYY,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
JYRTYD,10,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single OR it is possible that {A} is married,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
KEERUY,10,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is alive OR it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
JYRTYD,11,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single AND it is possible that {A} is married  ,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
TTHHOO,11,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that {A} is right OR it is possible that {A} is wrong,It is possible that: {A} is right AND {A} is wrong  AT THE SAME TIME
RUXHQY,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
KEERUY,11,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single OR it is possible that {A} is married,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
FGFUCB,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
KDPDYY,0,and;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is alive AND it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
FGFUCB,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
KDPDYY,1,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive OR it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
RUXHQY,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right AND it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
KDPDYY,2,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is single OR it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
KDPDYY,3,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive AND it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
FGFUCB,0,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single AND it is possible that {A} is married  ,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
RUXHQY,1,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive AND it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
KDPDYY,4,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is right AND it is possible that {A} is wrong ,It is possible that: {A} is right AND {A} is wrong AT THE SAME TIME
RUXHQY,2,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive OR it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
FGFUCB,1,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single OR it is possible that {A} is married,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
RUXHQY,3,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that {A} is right OR it is possible that {A} is wrong,It is possible that: {A} is right AND {A} is wrong  AT THE SAME TIME
FGFUCB,2,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive AND it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
FGFUCB,3,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive AND it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
KDPDYY,5,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is alive OR it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
FGFUCB,4,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive OR it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
KDPDYY,6,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single OR it is possible that {A} is married,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
RUXHQY,4,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right OR it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
FGFUCB,5,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right AND it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
KDPDYY,7,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that {A} is right OR it is possible that {A} is wrong,It is possible that: {A} is right AND {A} is wrong  AT THE SAME TIME
RUXHQY,5,and;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is alive AND it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
KDPDYY,8,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single AND it is possible that {A} is married  ,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
FGFUCB,6,or;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that {A} is right OR it is possible that {A} is wrong,It is possible that: {A} is right AND {A} is wrong  AT THE SAME TIME
FGFUCB,7,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is single OR it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
KDPDYY,9,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is right OR it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
RUXHQY,6,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is alive OR it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
FGFUCB,8,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single AND it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
FGFUCB,9,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive OR it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
FGFUCB,10,and;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is right AND it is possible that {A} is wrong ,It is possible that: {A} is right AND {A} is wrong AT THE SAME TIME
RUXHQY,7,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single AND it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
FGFUCB,11,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right OR it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
RUXHQY,8,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single AND it is possible that {A} is married  ,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
KDPDYY,10,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single AND it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
NPNNSF,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
KDPDYY,11,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right AND it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
RUXHQY,9,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is right AND it is possible that {A} is wrong ,It is possible that: {A} is right AND {A} is wrong AT THE SAME TIME
NPNNSF,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
RUXHQY,10,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single OR it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
RUXHQY,11,or;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is single OR it is possible that {A} is married,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
NPNNSF,0,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive AND it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
NPNNSF,1,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single AND it is possible that {A} is married  ,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
NPNNSF,2,and;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is right AND it is possible that {A} is wrong ,It is possible that: {A} is right AND {A} is wrong AT THE SAME TIME
RJWKAE,0,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
RJWKAE,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
NPNNSF,3,or;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that {A} is right OR it is possible that {A} is wrong,It is possible that: {A} is right AND {A} is wrong  AT THE SAME TIME
NPNNSF,4,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is right OR it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
NPNNSF,5,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive AND it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
RJWKAE,0,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is right AND it is possible that {A} is wrong ,It is possible that: {A} is right AND {A} is wrong AT THE SAME TIME
NPNNSF,6,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single OR it is possible that {A} is married,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
ZNPTWA,0,possible;and;A;B,and;possible;A;possible;B,False,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
ZNPTWA,1,and;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
NPNNSF,7,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive OR it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
RJWKAE,1,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right OR it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
NPNNSF,8,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right AND it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
ZNPTWA,0,and;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is single AND it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
RJWKAE,2,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive OR it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
NPNNSF,9,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is single OR it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
ZNPTWA,1,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that {A} is right OR it is possible that {A} is wrong,It is possible that: {A} is right AND {A} is wrong  AT THE SAME TIME
ZNPTWA,2,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is single OR it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
NPNNSF,10,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single AND it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
ZNPTWA,3,and;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is alive AND it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
RJWKAE,3,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single OR it is possible that {A} is married,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
ZNPTWA,4,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is alive OR it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
RJWKAE,4,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that {A} is right OR it is possible that {A} is wrong,It is possible that: {A} is right AND {A} is wrong  AT THE SAME TIME
NPNNSF,11,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is alive OR it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
ZNPTWA,5,and;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is right AND it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
RJWKAE,5,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right AND it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
ZNPTWA,6,or;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is single OR it is possible that {A} is married,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
RJWKAE,6,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single AND it is possible that {A} is married  ,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
ZNPTWA,7,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right OR it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
ZNPTWA,8,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive AND it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
RJWKAE,7,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single OR it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
ZNPTWA,9,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single AND it is possible that {A} is married  ,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
ZNPTWA,10,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is right AND it is possible that {A} is wrong ,It is possible that: {A} is right AND {A} is wrong AT THE SAME TIME
RJWKAE,8,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive AND it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
ZNPTWA,11,or;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is alive OR it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
RJWKAE,9,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive AND it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
RJWKAE,10,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive OR it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
RJWKAE,11,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single AND it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
MEATQF,0,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
MEATQF,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
MEATQF,0,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive OR it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
MEATQF,1,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive OR it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
MEATQF,2,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right OR it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
KQGZHY,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
MEATQF,3,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single OR it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
KQGZHY,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
MEATQF,4,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive AND it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
MEATQF,5,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive AND it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
MEATQF,6,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single AND it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
MEATQF,7,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that {A} is right OR it is possible that {A} is wrong,It is possible that: {A} is right AND {A} is wrong  AT THE SAME TIME
MEATQF,8,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single OR it is possible that {A} is married,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
MEATQF,9,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single AND it is possible that {A} is married  ,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
MEATQF,10,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right AND it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
KGGIQY,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
MEATQF,11,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is right AND it is possible that {A} is wrong ,It is possible that: {A} is right AND {A} is wrong AT THE SAME TIME
KGGIQY,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
KQGZHY,0,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single AND it is possible that {A} is married  ,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
KQGZHY,1,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive OR it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
KGGIQY,0,or;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that {A} is right OR it is possible that {A} is wrong,It is possible that: {A} is right AND {A} is wrong  AT THE SAME TIME
KQGZHY,2,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single OR it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
